InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
C539576,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,-24,12/20/2010 12:25,1.25,14911.0,EIRE
C539576,47559B,TEA TIME OVEN GLOVE,-20,12/20/2010 12:25,1.25,14911.0,EIRE
C539576,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,-96,12/20/2010 12:25,0.19,14911.0,EIRE
C539576,22939,APRON APPLE DELIGHT,-12,12/20/2010 12:25,4.95,14911.0,EIRE
C539576,22897,OVEN MITT APPLES DESIGN,-10,12/20/2010 12:25,1.45,14911.0,EIRE
C539576,22896,PEG BAG APPLES DESIGN,-12,12/20/2010 12:25,2.55,14911.0,EIRE
C539576,22795,SWEETHEART RECIPE BOOK STAND,-10,12/20/2010 12:25,6.75,14911.0,EIRE
C539576,21411,GINGHAM HEART  DOORSTOP RED,-6,12/20/2010 12:25,4.25,14911.0,EIRE
C539576,21155,RED RETROSPOT PEG BAG,-12,12/20/2010 12:25,2.1,14911.0,EIRE
C539576,20679,EDWARDIAN PARASOL RED,-6,12/20/2010 12:25,5.95,14911.0,EIRE
C539576,15056P,EDWARDIAN PARASOL PINK,-6,12/20/2010 12:25,5.95,14911.0,EIRE
C539576,15056N,EDWARDIAN PARASOL NATURAL,-6,12/20/2010 12:25,5.95,14911.0,EIRE
C539576,15056BL,EDWARDIAN PARASOL BLACK,-6,12/20/2010 12:25,5.95,14911.0,EIRE
C539603,22198,LARGE POPCORN HOLDER ,-1,12/20/2010 14:05,1.65,14911.0,EIRE
C539603,22197,SMALL POPCORN HOLDER,-2,12/20/2010 14:05,0.85,14911.0,EIRE
C539603,22769,CHALKBOARD KITCHEN ORGANISER,-2,12/20/2010 14:05,24.95,14911.0,EIRE
539722,21733,RED HANGING HEART T-LIGHT HOLDER,6,12/21/2010 13:45,2.95,14911.0,EIRE
539722,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,12/21/2010 13:45,2.95,14911.0,EIRE
539722,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,12/21/2010 13:45,8.5,14911.0,EIRE
539722,85066,CREAM SWEETHEART MINI CHEST,2,12/21/2010 13:45,12.75,14911.0,EIRE
539722,22847,BREAD BIN DINER STYLE IVORY,3,12/21/2010 13:45,16.95,14911.0,EIRE
539722,20752,BLUE POLKADOT WASHING UP GLOVES,18,12/21/2010 13:45,2.1,14911.0,EIRE
539722,20754,RETROSPOT RED WASHING UP GLOVES,18,12/21/2010 13:45,2.1,14911.0,EIRE
539722,22283,6 EGG HOUSE PAINTED WOOD,4,12/21/2010 13:45,7.95,14911.0,EIRE
539722,22197,SMALL POPCORN HOLDER,24,12/21/2010 13:45,0.85,14911.0,EIRE
539722,22835,HOT WATER BOTTLE I AM SO POORLY,8,12/21/2010 13:45,4.65,14911.0,EIRE
539722,22112,CHOCOLATE HOT WATER BOTTLE,9,12/21/2010 13:45,4.95,14911.0,EIRE
539722,85099B,JUMBO BAG RED RETROSPOT,10,12/21/2010 13:45,1.95,14911.0,EIRE
539722,21259,VICTORIAN SEWING BOX SMALL ,2,12/21/2010 13:45,5.95,14911.0,EIRE
539722,22652,TRAVEL SEWING KIT,10,12/21/2010 13:45,1.65,14911.0,EIRE
539722,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,8,12/21/2010 13:45,3.75,14911.0,EIRE
539722,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,12/21/2010 13:45,2.95,14911.0,EIRE
539722,21212,PACK OF 72 RETROSPOT CAKE CASES,48,12/21/2010 13:45,0.55,14911.0,EIRE
539722,22960,JAM MAKING SET WITH JARS,6,12/21/2010 13:45,4.25,14911.0,EIRE
539722,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,12/21/2010 13:45,2.95,14911.0,EIRE
539722,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,12/21/2010 13:45,4.95,14911.0,EIRE
539722,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,12/21/2010 13:45,2.1,14911.0,EIRE
539722,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,12/21/2010 13:45,8.5,14911.0,EIRE
539722,20751,FUNKY WASHING UP GLOVES ASSORTED,24,12/21/2010 13:45,2.1,14911.0,EIRE
539722,21041,RED RETROSPOT OVEN GLOVE DOUBLE,6,12/21/2010 13:45,2.95,14911.0,EIRE
539722,22198,LARGE POPCORN HOLDER ,12,12/21/2010 13:45,1.65,14911.0,EIRE
539722,84991,60 TEATIME FAIRY CAKE CASES,72,12/21/2010 13:45,0.55,14911.0,EIRE
539722,21257,VICTORIAN SEWING BOX MEDIUM,2,12/21/2010 13:45,7.95,14911.0,EIRE
539722,22654,DELUXE SEWING KIT ,3,12/21/2010 13:45,5.95,14911.0,EIRE
539722,22423,REGENCY CAKESTAND 3 TIER,10,12/21/2010 13:45,0.0,14911.0,EIRE
539984,C2,CARRIAGE,1,12/23/2010 14:58,50.0,14911.0,EIRE
539984,22961,JAM MAKING SET PRINTED,12,12/23/2010 14:58,1.45,14911.0,EIRE
539984,22960,JAM MAKING SET WITH JARS,6,12/23/2010 14:58,4.25,14911.0,EIRE
539984,22077,6 RIBBONS RUSTIC CHARM,12,12/23/2010 14:58,1.65,14911.0,EIRE
539984,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,12/23/2010 14:58,1.25,14911.0,EIRE
539984,22550,HOLIDAY FUN LUDO,4,12/23/2010 14:58,3.75,14911.0,EIRE
539984,21912,VINTAGE SNAKES & LADDERS,4,12/23/2010 14:58,3.75,14911.0,EIRE
539984,22621,TRADITIONAL KNITTING NANCY,12,12/23/2010 14:58,1.45,14911.0,EIRE
539984,22620,4 TRADITIONAL SPINNING TOPS,12,12/23/2010 14:58,1.25,14911.0,EIRE
539984,22619,SET OF 6 SOLDIER SKITTLES,4,12/23/2010 14:58,3.75,14911.0,EIRE
539984,21888,BINGO SET,8,12/23/2010 14:58,3.75,14911.0,EIRE
539984,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,12/23/2010 14:58,4.95,14911.0,EIRE
539984,21790,VINTAGE SNAP CARDS,12,12/23/2010 14:58,0.85,14911.0,EIRE
539984,22138,BAKING SET 9 PIECE RETROSPOT ,3,12/23/2010 14:58,4.95,14911.0,EIRE
539984,22617,BAKING SET SPACEBOY DESIGN,3,12/23/2010 14:58,4.95,14911.0,EIRE
C540164,85049A,TRADITIONAL CHRISTMAS RIBBONS,-12,1/5/2011 12:02,1.25,14911.0,EIRE
C540164,84508B,STRIPES DESIGN TEDDY,-6,1/5/2011 12:02,2.55,14911.0,EIRE
C540164,72815,3 WICK CHRISTMAS BRIAR CANDLE ,-4,1/5/2011 12:02,3.75,14911.0,EIRE
C540164,22034,ROBIN CHRISTMAS CARD,-12,1/5/2011 12:02,0.42,14911.0,EIRE
C540164,21144,PINK POODLE HANGING DECORATION ,-12,1/5/2011 12:02,0.38,14911.0,EIRE
C540164,21412,VINTAGE GOLD TINSEL REEL,-6,1/5/2011 12:02,0.42,14911.0,EIRE
C540164,21351,CINAMMON & ORANGE WREATH,-2,1/5/2011 12:02,6.75,14911.0,EIRE
C540164,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-6,1/5/2011 12:02,2.95,14911.0,EIRE
C540164,C2,CARRIAGE,-1,1/5/2011 12:02,50.0,14911.0,EIRE
C540164,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,-6,1/5/2011 12:02,2.55,14911.0,EIRE
C540164,72741,GRAND CHOCOLATECANDLE,-9,1/5/2011 12:02,1.45,14911.0,EIRE
C540164,35400,WOODEN BOX ADVENT CALENDAR ,-2,1/5/2011 12:02,8.95,14911.0,EIRE
C540164,22939,APRON APPLE DELIGHT,-2,1/5/2011 12:02,4.95,14911.0,EIRE
C540164,22897,OVEN MITT APPLES DESIGN,-10,1/5/2011 12:02,1.45,14911.0,EIRE
C540164,22246,MAGIC GARDEN FELT GARLAND ,-12,1/5/2011 12:02,1.95,14911.0,EIRE
540547,72780,BLACK SILOUETTE CANDLE PLATE,12,1/9/2011 16:07,0.85,14911.0,EIRE
540547,21617,4 LILY  BOTANICAL DINNER CANDLES,6,1/9/2011 16:07,3.75,14911.0,EIRE
540547,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,6,1/9/2011 16:07,2.55,14911.0,EIRE
540547,22102,MIRROR MOSAIC T-LIGHT HOLDER ,6,1/9/2011 16:07,1.65,14911.0,EIRE
540547,18098C,PORCELAIN BUTTERFLY OIL BURNER,6,1/9/2011 16:07,2.95,14911.0,EIRE
540547,22481,BLACK TEA TOWEL CLASSIC DESIGN,12,1/9/2011 16:07,1.25,14911.0,EIRE
540547,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,1/9/2011 16:07,2.95,14911.0,EIRE
540547,22766,PHOTO FRAME CORNICE,8,1/9/2011 16:07,2.95,14911.0,EIRE
540547,84818,DANISH ROSE PHOTO FRAME,6,1/9/2011 16:07,2.55,14911.0,EIRE
540547,22863,SOAP DISH BROCANTE,8,1/9/2011 16:07,2.95,14911.0,EIRE
540547,84913B,MINT GREEN ROSE TOWEL,4,1/9/2011 16:07,4.65,14911.0,EIRE
540547,84913A,SOFT PINK ROSE TOWEL ,4,1/9/2011 16:07,4.65,14911.0,EIRE
540547,C2,CARRIAGE,1,1/9/2011 16:07,50.0,14911.0,EIRE
541434,85180A,RED HEARTS LIGHT CHAIN ,24,1/18/2011 10:22,1.25,14911.0,EIRE
541434,84978,HANGING HEART JAR T-LIGHT HOLDER,72,1/18/2011 10:22,1.06,14911.0,EIRE
541434,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,12,1/18/2011 10:22,2.55,14911.0,EIRE
541434,85055,FRENCH ENAMEL UTENSIL HOLDER,20,1/18/2011 10:22,2.95,14911.0,EIRE
541434,37475,SET/4 COLOURFUL MIXING BOWLS,6,1/18/2011 10:22,8.49,14911.0,EIRE
541434,22561,WOODEN SCHOOL COLOURING SET,24,1/18/2011 10:22,1.65,14911.0,EIRE
541434,22113,GREY HEART HOT WATER BOTTLE,8,1/18/2011 10:22,3.75,14911.0,EIRE
541434,71459,HANGING JAM JAR T-LIGHT HOLDER,96,1/18/2011 10:22,0.72,14911.0,EIRE
541434,21355,TOAST ITS - I LOVE YOU ,24,1/18/2011 10:22,1.25,14911.0,EIRE
541434,C2,CARRIAGE,1,1/18/2011 10:22,50.0,14911.0,EIRE
541670,22427,ENAMEL FLOWER JUG CREAM,36,1/20/2011 12:34,5.45,14911.0,EIRE
541670,22424,ENAMEL BREAD BIN CREAM,8,1/20/2011 12:34,10.95,14911.0,EIRE
541670,22430,ENAMEL WATERING CAN CREAM,16,1/20/2011 12:34,4.25,14911.0,EIRE
541670,22425,ENAMEL COLANDER CREAM,16,1/20/2011 12:34,4.25,14911.0,EIRE
541670,22426,ENAMEL WASH BOWL CREAM,16,1/20/2011 12:34,2.95,14911.0,EIRE
541670,22907,PACK OF 20 NAPKINS PANTRY DESIGN,192,1/20/2011 12:34,0.64,14911.0,EIRE
541670,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,144,1/20/2011 12:34,1.06,14911.0,EIRE
541670,22666,RECIPE BOX PANTRY YELLOW DESIGN,48,1/20/2011 12:34,2.55,14911.0,EIRE
541670,22274,FELTCRAFT DOLL EMILY,48,1/20/2011 12:34,2.55,14911.0,EIRE
541670,22570,FELTCRAFT CUSHION RABBIT,32,1/20/2011 12:34,3.39,14911.0,EIRE
541670,22138,BAKING SET 9 PIECE RETROSPOT ,24,1/20/2011 12:34,4.25,14911.0,EIRE
541670,22744,MAKE YOUR OWN MONSOON CARD KIT,48,1/20/2011 12:34,2.55,14911.0,EIRE
541670,21718,RED METAL BEACH SPADE ,48,1/20/2011 12:34,1.25,14911.0,EIRE
541670,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,32,1/20/2011 12:34,2.1,14911.0,EIRE
541670,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,72,1/20/2011 12:34,2.55,14911.0,EIRE
541670,22960,JAM MAKING SET WITH JARS,72,1/20/2011 12:34,3.75,14911.0,EIRE
541670,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,48,1/20/2011 12:34,4.25,14911.0,EIRE
541670,22969,HOMEMADE JAM SCENTED CANDLES,120,1/20/2011 12:34,1.25,14911.0,EIRE
541670,22966,GINGERBREAD MAN COOKIE CUTTER,144,1/20/2011 12:34,1.06,14911.0,EIRE
541670,22722,SET OF 6 SPICE TINS PANTRY DESIGN,24,1/20/2011 12:34,3.45,14911.0,EIRE
541670,22965,3 TRADITIONAL COOKIE CUTTERS  SET,144,1/20/2011 12:34,1.85,14911.0,EIRE
541979,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,1/24/2011 14:54,4.95,14911.0,EIRE
541979,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,1/24/2011 14:54,3.95,14911.0,EIRE
541979,22847,BREAD BIN DINER STYLE IVORY,2,1/24/2011 14:54,16.95,14911.0,EIRE
541979,22424,ENAMEL BREAD BIN CREAM,1,1/24/2011 14:54,12.75,14911.0,EIRE
541979,21465,PINK FLOWER CROCHET FOOD COVER,6,1/24/2011 14:54,3.75,14911.0,EIRE
541979,22795,SWEETHEART RECIPE BOOK STAND,2,1/24/2011 14:54,6.75,14911.0,EIRE
541979,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/24/2011 14:54,2.95,14911.0,EIRE
541979,22842,BISCUIT TIN VINTAGE RED,2,1/24/2011 14:54,6.75,14911.0,EIRE
541979,22843,BISCUIT TIN VINTAGE GREEN,2,1/24/2011 14:54,6.75,14911.0,EIRE
541979,22841,ROUND CAKE TIN VINTAGE GREEN,2,1/24/2011 14:54,7.95,14911.0,EIRE
541979,22840,ROUND CAKE TIN VINTAGE RED,2,1/24/2011 14:54,7.95,14911.0,EIRE
541979,20795,LARGE BLUE PROVENCAL CERAMIC BALL,6,1/24/2011 14:54,2.1,14911.0,EIRE
541979,84976,RECTANGULAR SHAPED MIRROR,6,1/24/2011 14:54,1.69,14911.0,EIRE
541979,22501,PICNIC BASKET WICKER LARGE,2,1/24/2011 14:54,9.95,14911.0,EIRE
541979,C2,CARRIAGE,1,1/24/2011 14:54,50.0,14911.0,EIRE
542216,21355,TOAST ITS - I LOVE YOU ,12,1/26/2011 12:29,1.25,14911.0,EIRE
542216,84050,PINK HEART SHAPE EGG FRYING PAN,6,1/26/2011 12:29,1.65,14911.0,EIRE
542216,22349,DOG BOWL CHASING BALL DESIGN,6,1/26/2011 12:29,3.75,14911.0,EIRE
542216,22350,ILLUSTRATED CAT BOWL ,6,1/26/2011 12:29,2.55,14911.0,EIRE
542216,22767,TRIPLE PHOTO FRAME CORNICE ,4,1/26/2011 12:29,9.95,14911.0,EIRE
542216,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,12,1/26/2011 12:29,0.85,14911.0,EIRE
542216,22766,PHOTO FRAME CORNICE,8,1/26/2011 12:29,2.95,14911.0,EIRE
542216,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,1/26/2011 12:29,2.55,14911.0,EIRE
542216,16206B,RED PURSE WITH PINK HEART,5,1/26/2011 12:29,1.25,14911.0,EIRE
542216,22715,CARD WEDDING DAY,12,1/26/2011 12:29,0.42,14911.0,EIRE
542216,22030,SWALLOWS GREETING CARD,12,1/26/2011 12:29,0.42,14911.0,EIRE
542216,84247G,"DECOUPAGE,GREETING CARD,",12,1/26/2011 12:29,0.42,14911.0,EIRE
542216,22984,CARD GINGHAM ROSE ,12,1/26/2011 12:29,0.42,14911.0,EIRE
542216,22983,CARD BILLBOARD FONT,12,1/26/2011 12:29,0.42,14911.0,EIRE
542216,22714,CARD BIRTHDAY COWBOY,12,1/26/2011 12:29,0.42,14911.0,EIRE
542216,21508,VINTAGE KID DOLLY CARD ,12,1/26/2011 12:29,0.42,14911.0,EIRE
542216,22027,TEA PARTY BIRTHDAY CARD,12,1/26/2011 12:29,0.42,14911.0,EIRE
542216,22025,RING OF ROSES BIRTHDAY CARD,12,1/26/2011 12:29,0.42,14911.0,EIRE
542216,16052,TEATIME PUSH DOWN RUBBER,24,1/26/2011 12:29,0.42,14911.0,EIRE
542216,16235,RECYCLED PENCIL WITH RABBIT ERASER,60,1/26/2011 12:29,0.21,14911.0,EIRE
542216,22740,POLKADOT PEN,48,1/26/2011 12:29,0.85,14911.0,EIRE
542216,22741,FUNKY DIVA PEN,48,1/26/2011 12:29,0.85,14911.0,EIRE
542216,22422,TOOTHPASTE TUBE PEN,12,1/26/2011 12:29,0.65,14911.0,EIRE
542216,22986,GINGHAM ROSE WRAP,25,1/26/2011 12:29,0.42,14911.0,EIRE
542216,22985,"WRAP, BILLBOARD FONTS DESIGN",25,1/26/2011 12:29,0.42,14911.0,EIRE
542216,22045,SPACEBOY GIFT WRAP,25,1/26/2011 12:29,0.42,14911.0,EIRE
542216,16156L,"WRAP, CAROUSEL",25,1/26/2011 12:29,0.42,14911.0,EIRE
542216,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,1/26/2011 12:29,1.65,14911.0,EIRE
542216,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,12,1/26/2011 12:29,1.25,14911.0,EIRE
542216,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,12,1/26/2011 12:29,0.85,14911.0,EIRE
542216,85232D,SET/3 DECOUPAGE STACKING TINS,3,1/26/2011 12:29,4.95,14911.0,EIRE
542216,22555,PLASTERS IN TIN STRONGMAN,12,1/26/2011 12:29,1.65,14911.0,EIRE
542216,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,1/26/2011 12:29,1.65,14911.0,EIRE
542216,22303,COFFEE MUG APPLES DESIGN,6,1/26/2011 12:29,2.55,14911.0,EIRE
542216,22662,LUNCH BAG DOLLY GIRL DESIGN,10,1/26/2011 12:29,1.65,14911.0,EIRE
542216,20726,LUNCH BAG WOODLAND,10,1/26/2011 12:29,1.65,14911.0,EIRE
542216,84378,SET OF 3 HEART COOKIE CUTTERS,12,1/26/2011 12:29,1.25,14911.0,EIRE
542216,22968,ROSE COTTAGE KEEPSAKE BOX ,4,1/26/2011 12:29,9.95,14911.0,EIRE
542216,22509,SEWING BOX RETROSPOT DESIGN ,2,1/26/2011 12:29,16.95,14911.0,EIRE
542216,20723,STRAWBERRY CHARLOTTE BAG,10,1/26/2011 12:29,0.85,14911.0,EIRE
542216,22355,CHARLOTTE BAG SUKI DESIGN,10,1/26/2011 12:29,0.85,14911.0,EIRE
542216,20966,SANDWICH BATH SPONGE,10,1/26/2011 12:29,1.25,14911.0,EIRE
542216,21519,GIN & TONIC DIET GREETING CARD ,12,1/26/2011 12:29,0.42,14911.0,EIRE
542216,21518,BANK ACCOUNT  GREETING  CARD ,12,1/26/2011 12:29,0.42,14911.0,EIRE
542216,22167, OVAL WALL MIRROR DIAMANTE ,2,1/26/2011 12:29,9.95,14911.0,EIRE
542216,84976,RECTANGULAR SHAPED MIRROR,6,1/26/2011 12:29,1.69,14911.0,EIRE
542216,21332,MOROCCAN BEATEN METAL MIRROR,4,1/26/2011 12:29,12.75,14911.0,EIRE
542216,22908,PACK OF 20 NAPKINS RED APPLES,12,1/26/2011 12:29,0.85,14911.0,EIRE
542216,21314,SMALL GLASS HEART TRINKET POT,8,1/26/2011 12:29,2.1,14911.0,EIRE
542216,48194,DOORMAT HEARTS,2,1/26/2011 12:29,7.95,14911.0,EIRE
542216,84978,HANGING HEART JAR T-LIGHT HOLDER,24,1/26/2011 12:29,1.25,14911.0,EIRE
542216,22214,CANDLE PLATE LACE WHITE,6,1/26/2011 12:29,2.55,14911.0,EIRE
542278,22501,PICNIC BASKET WICKER LARGE,2,1/27/2011 10:43,9.95,14911.0,EIRE
542278,84692,BOX OF 24 COCKTAIL PARASOLS,25,1/27/2011 10:43,0.42,14911.0,EIRE
542278,22283,6 EGG HOUSE PAINTED WOOD,4,1/27/2011 10:43,7.95,14911.0,EIRE
542278,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,1/27/2011 10:43,1.45,14911.0,EIRE
542278,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,4,1/27/2011 10:43,3.75,14911.0,EIRE
542278,22071,SMALL WHITE RETROSPOT MUG IN BOX ,6,1/27/2011 10:43,3.75,14911.0,EIRE
542278,37501,TEA TIME TEA SET IN GIFT BOX,6,1/27/2011 10:43,6.95,14911.0,EIRE
542278,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,1/27/2011 10:43,1.65,14911.0,EIRE
542278,20829,GLITTER HANGING BUTTERFLY STRING,16,1/27/2011 10:43,2.1,14911.0,EIRE
542278,84792,ENCHANTED BIRD COATHANGER 5 HOOK,8,1/27/2011 10:43,4.65,14911.0,EIRE
542278,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,1/27/2011 10:43,6.75,14911.0,EIRE
542278,22796,PHOTO FRAME 3 CLASSIC HANGING,2,1/27/2011 10:43,9.95,14911.0,EIRE
542278,85035C,ROSE 3 WICK MORRIS BOX CANDLE,8,1/27/2011 10:43,4.25,14911.0,EIRE
542278,21000,ROSE DU SUD COSMETICS BAG,6,1/27/2011 10:43,4.25,14911.0,EIRE
542278,47594B,SCOTTIES DESIGN WASHBAG,6,1/27/2011 10:43,1.95,14911.0,EIRE
542278,20619,TROPICAL PASSPORT COVER ,6,1/27/2011 10:43,2.1,14911.0,EIRE
542278,21794,CLASSIC FRENCH STYLE BASKET NATURAL,12,1/27/2011 10:43,6.75,14911.0,EIRE
542278,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,1/27/2011 10:43,4.95,14911.0,EIRE
542278,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,1/27/2011 10:43,2.1,14911.0,EIRE
542278,C2,CARRIAGE,1,1/27/2011 10:43,50.0,14911.0,EIRE
542278,84688,BEACH HUT DESIGN BLACKBOARD,6,1/27/2011 10:43,4.25,14911.0,EIRE
542777,22374,AIRLINE BAG VINTAGE JET SET RED,4,2/1/2011 8:31,4.25,14911.0,EIRE
542777,22371,AIRLINE BAG VINTAGE TOKYO 78,4,2/1/2011 8:31,4.25,14911.0,EIRE
542777,20654,FIRST CLASS LUGGAGE TAG ,12,2/1/2011 8:31,1.25,14911.0,EIRE
542777,20658,RED RETROSPOT LUGGAGE TAG,12,2/1/2011 8:31,1.25,14911.0,EIRE
542777,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,12,2/1/2011 8:31,1.65,14911.0,EIRE
542777,85040A,S/4 PINK FLOWER CANDLES IN BOWL,12,2/1/2011 8:31,1.65,14911.0,EIRE
542777,48129,DOORMAT TOPIARY,2,2/1/2011 8:31,7.95,14911.0,EIRE
542777,48116,DOORMAT MULTICOLOUR STRIPE,2,2/1/2011 8:31,7.95,14911.0,EIRE
542777,48194,DOORMAT HEARTS,2,2/1/2011 8:31,7.95,14911.0,EIRE
542777,22431,WATERING CAN BLUE ELEPHANT,6,2/1/2011 8:31,1.95,14911.0,EIRE
542777,22433,WATERING CAN GREEN DINOSAUR,6,2/1/2011 8:31,1.95,14911.0,EIRE
542777,21257,VICTORIAN SEWING BOX MEDIUM,2,2/1/2011 8:31,7.95,14911.0,EIRE
542777,21259,VICTORIAN SEWING BOX SMALL ,2,2/1/2011 8:31,5.95,14911.0,EIRE
542777,21181,PLEASE ONE PERSON METAL SIGN,12,2/1/2011 8:31,2.1,14911.0,EIRE
542777,21166,COOK WITH WINE METAL SIGN ,12,2/1/2011 8:31,1.95,14911.0,EIRE
542777,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2/1/2011 8:31,2.95,14911.0,EIRE
542777,21411,GINGHAM HEART  DOORSTOP RED,3,2/1/2011 8:31,4.25,14911.0,EIRE
542777,22508,DOORSTOP RETROSPOT HEART,4,2/1/2011 8:31,3.75,14911.0,EIRE
542777,84683,CLASSICAL ROSE CANDLESTAND,48,2/1/2011 8:31,0.65,14911.0,EIRE
542777,21733,RED HANGING HEART T-LIGHT HOLDER,12,2/1/2011 8:31,2.95,14911.0,EIRE
542777,22136,LOVE HEART SOCK HANGER,12,2/1/2011 8:31,1.65,14911.0,EIRE
542777,22137,BATHROOM SET LOVE HEART DESIGN,6,2/1/2011 8:31,2.95,14911.0,EIRE
542777,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,6,2/1/2011 8:31,2.95,14911.0,EIRE
542777,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2/1/2011 8:31,2.95,14911.0,EIRE
542777,22132,RED LOVE HEART SHAPE CUP,12,2/1/2011 8:31,0.85,14911.0,EIRE
542777,21470,FLOWER VINE RAFFIA FOOD COVER,6,2/1/2011 8:31,3.75,14911.0,EIRE
542777,22625,RED KITCHEN SCALES,2,2/1/2011 8:31,8.5,14911.0,EIRE
542777,21232,STRAWBERRY CERAMIC TRINKET BOX,24,2/1/2011 8:31,1.25,14911.0,EIRE
542777,85099B,JUMBO BAG RED RETROSPOT,10,2/1/2011 8:31,1.95,14911.0,EIRE
542777,20985,HEART CALCULATOR,12,2/1/2011 8:31,1.25,14911.0,EIRE
542777,22208,WOOD STAMP SET THANK YOU,12,2/1/2011 8:31,1.65,14911.0,EIRE
542777,22211,WOOD STAMP SET FLOWERS,12,2/1/2011 8:31,1.65,14911.0,EIRE
542777,21635,MADRAS NOTEBOOK LARGE ,6,2/1/2011 8:31,3.75,14911.0,EIRE
542777,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,2/1/2011 8:31,0.42,14911.0,EIRE
542777,22045,SPACEBOY GIFT WRAP,25,2/1/2011 8:31,0.42,14911.0,EIRE
542777,16156S,WRAP PINK FAIRY CAKES ,25,2/1/2011 8:31,0.42,14911.0,EIRE
542777,22382,LUNCH BAG SPACEBOY DESIGN ,10,2/1/2011 8:31,1.65,14911.0,EIRE
542777,20725,LUNCH BAG RED RETROSPOT,10,2/1/2011 8:31,1.65,14911.0,EIRE
542777,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2/1/2011 8:31,2.55,14911.0,EIRE
542777,21915,RED  HARMONICA IN BOX ,12,2/1/2011 8:31,1.25,14911.0,EIRE
542777,22487,WHITE WOOD GARDEN PLANT LADDER,4,2/1/2011 8:31,8.5,14911.0,EIRE
542777,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2/1/2011 8:31,0.55,14911.0,EIRE
542777,84992,72 SWEETHEART FAIRY CAKE CASES,24,2/1/2011 8:31,0.55,14911.0,EIRE
542777,22497,SET OF 2 TINS VINTAGE BATHROOM ,4,2/1/2011 8:31,4.25,14911.0,EIRE
542777,22624,IVORY KITCHEN SCALES,2,2/1/2011 8:31,8.5,14911.0,EIRE
543178,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,6,2/4/2011 10:31,2.95,14911.0,EIRE
543178,84678,CLASSICAL ROSE SMALL VASE,6,2/4/2011 10:31,2.55,14911.0,EIRE
543178,85116,BLACK CANDELABRA T-LIGHT HOLDER,6,2/4/2011 10:31,2.1,14911.0,EIRE
543178,85066,CREAM SWEETHEART MINI CHEST,2,2/4/2011 10:31,12.75,14911.0,EIRE
543178,22797,CHEST OF DRAWERS GINGHAM HEART ,1,2/4/2011 10:31,16.95,14911.0,EIRE
543178,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2/4/2011 10:31,4.95,14911.0,EIRE
543178,22620,4 TRADITIONAL SPINNING TOPS,12,2/4/2011 10:31,1.25,14911.0,EIRE
543178,84843,WHITE SOAP RACK WITH 2 BOTTLES,2,2/4/2011 10:31,5.95,14911.0,EIRE
543178,22150,3 STRIPEY MICE FELTCRAFT,6,2/4/2011 10:31,1.95,14911.0,EIRE
